ra,dec,x,y,z,mag
155.975666,-60.333081,-0.360230,0.714764,0.599455,7.719204
330.880975,-5.890138,-0.488370,-0.784093,0.383005,7.719236
281.058333,18.197456,-0.090578,-0.789633,-0.606857,7.719605
23.271161,-50.120221,-0.283684,-0.947930,0.144752,7.720292
186.111299,25.582768,-0.654321,-0.618586,0.434990,7.720329
115.530848,-46.657869,0.678609,-0.581023,-0.449335,7.720462
320.008283,-12.986375,0.828371,-0.384095,-0.407764,7.720746
159.272837,37.228385,-0.519586,0.724111,-0.453535,7.720779
268.182361,-38.642637,-0.241370,-0.535010,-0.809632,7.720931
164.896115,43.814409,0.036963,0.985247,-0.167100,7.721113
284.945863,-47.330354,0.577998,-0.789869,0.205000,7.721427
204.521842,33.756171,0.660787,0.217746,0.718295,7.721955
129.873905,44.291835,-0.458470,-0.834873,0.304619,7.721975
294.095760,-9.319973,-0.347404,0.931862,-0.104614,7.722105
261.337692,-59.058319,0.672483,0.445897,-0.590713,7.722188
70.394554,-68.607742,0.251012,0.837243,0.485816,7.722554
207.538945,-29.486017,-0.344863,-0.067695,0.936209,7.722690
305.829011,28.802225,0.396059,0.767731,-0.503712,7.723330
77.469771,21.987616,0.480082,-0.877217,0.003532,7.723660
102.412277,53.030935,0.284189,-0.885609,0.367333,7.724237
287.541065,2.357354,-0.060339,0.705350,0.706286,7.724262
115.236314,46.615858,0.470140,-0.736428,0.486459,7.724542
267.815693,-37.809741,-0.706346,-0.699204,-0.110404,7.724782
167.246894,-57.419837,-0.474444,-0.435375,-0.765082,7.725565
335.789561,9.461236,0.934974,-0.352838,-0.036450,7.725902
78.474876,9.702725,0.959594,-0.062404,-0.274382,7.725913
174.868509,25.301299,0.481359,-0.860320,0.167761,7.725929
271.173692,-27.864276,-0.498035,-0.770084,-0.398662,7.725986
245.811334,62.481497,0.676187,0.651892,-0.343232,7.726055
208.693699,69.547512,0.200098,0.885608,0.419118,7.726134
134.018018,-6.271886,-0.479685,0.877368,0.011299,7.726349
94.532179,-0.370722,0.894625,0.261520,-0.362289,7.726619
259.364976,-27.766891,0.159549,-0.859304,-0.485944,7.726826
327.949035,-18.840863,0.340439,0.940227,0.008693,7.727130
295.188834,27.729689,-0.849071,0.103134,0.518114,7.727205
287.826026,-15.339192,-0.337563,0.869547,-0.360470,7.727347
189.869089,-19.239019,0.181312,0.907171,-0.379692,7.727457
320.233013,3.118267,-0.977882,0.207854,0.023323,7.728049
167.774504,30.445169,-0.167252,-0.539337,-0.825314,7.728081
178.532067,18.169474,-0.667400,0.398894,-0.628856,7.728443
209.838517,-40.884650,0.796408,-0.603162,0.043931,7.728671
324.872089,-10.327505,0.172831,0.594873,0.785019,7.728841
70.921605,-32.257437,-0.155651,0.647903,-0.745650,7.729204
124.171288,-36.639007,0.038271,-0.487280,0.872407,7.729389
174.356509,-2.892205,0.001825,0.969062,-0.246811,7.729700
182.815282,86.932044,0.422249,0.290682,-0.858609,7.729878
240.611889,19.630234,-0.196368,0.682759,0.703761,7.730198
294.692951,21.909138,-0.813016,0.576450,0.081919,7.730268
63.043261,-30.436510,0.545095,0.116985,0.830172,7.730591
319.764641,34.919174,-0.728560,0.586524,-0.353822,7.730685
315.969037,-9.903785,0.210067,-0.862232,0.460898,7.730928
217.164180,5.224879,-0.452724,-0.188368,-0.871526,7.730976
151.628348,-71.773907,-0.596517,-0.654745,-0.464194,7.731106
299.641102,-22.252054,0.359261,0.896878,0.257956,7.731675
197.124599,-2.678902,0.626182,-0.639266,-0.446357,7.731735
327.985691,9.079354,-0.287704,-0.895868,0.338596,7.731880
302.989699,-53.856135,-0.155952,-0.887254,0.434119,7.731941
107.308359,54.026350,-0.716864,-0.386251,-0.580445,7.731958
93.701020,25.248000,0.848546,-0.516472,0.115003,7.732320
37.220544,-40.435327,-0.815714,0.423186,-0.394365,7.732732
159.641824,-17.887556,-0.478544,0.313118,0.820337,7.732857
22.470774,0.374579,-0.825653,-0.429451,0.365881,7.732870
335.350587,-18.505685,-0.656036,0.675246,0.337134,7.733124
277.645718,-30.827124,0.312496,0.770659,0.555365,7.733315
170.378380,-12.698390,0.737117,0.662821,-0.131636,7.733562
56.008096,25.882984,0.627219,-0.376461,0.681816,7.733840
338.043291,72.856044,-0.261358,0.783210,-0.564158,7.733977
195.719642,-40.928539,-0.586792,-0.804972,0.087722,7.734013
199.521887,-30.732487,0.023843,-0.775039,0.631464,7.734245
343.620252,-25.323886,-0.367940,-0.910234,-0.189983,7.734324
119.541044,42.651404,0.234554,0.037978,-0.971361,7.734379
230.699122,9.598781,0.203325,0.963684,-0.173127,7.734484
135.398159,-0.001259,-0.952432,-0.304749,-0.001259,7.734802
264.833817,33.837893,-0.443531,-0.607341,0.659104,7.735230
47.305147,-24.137455,-0.535347,-0.098112,0.838915,7.735266
35.988238,-61.768474,-0.067844,-0.481162,0.874002,7.735372
234.052912,-6.389223,-0.004235,0.994374,-0.105839,7.735511
233.829366,-12.507585,0.217157,0.974367,0.058752,7.736021
113.522423,-33.997553,-0.771868,-0.349416,-0.531158,7.736862
204.843614,-9.345400,0.799516,0.595388,-0.079295,7.736960
317.072210,43.747915,-0.947343,0.220464,-0.232242,7.737009
304.728009,55.545740,-0.537825,0.003484,-0.843049,7.737366
222.892182,-15.081817,0.799826,-0.129811,-0.586027,7.737510
87.267166,-31.692607,0.737345,-0.617822,-0.273164,7.737739
343.564678,56.819422,-0.410176,-0.871907,0.267458,7.737832
199.818160,-30.886756,0.277293,-0.817477,0.504818,7.737937
288.185701,8.610512,-0.457727,0.511501,0.727222,7.738127
260.499416,3.008672,0.959682,-0.247885,0.132529,7.738168
273.704628,-22.005330,0.926304,0.376510,0.014181,7.738253
196.247786,-53.451685,-0.101478,-0.993838,0.044595,7.738278
263.462448,-13.504795,0.536924,-0.247112,-0.806628,7.738370
7.095921,-22.855068,-0.446515,-0.471620,0.760394,7.738462
130.733858,48.192100,-0.168679,0.451194,-0.876340,7.738563
329.586300,22.244693,0.930081,-0.268384,-0.250836,7.738659
90.305422,43.445000,-0.598065,0.616735,-0.511816,7.738677
162.493114,-7.482578,0.234105,-0.277324,-0.931819,7.738943
309.913383,21.689468,0.429456,-0.852809,0.297125,7.739213
344.650644,49.853083,0.551709,-0.731416,-0.400809,7.739272
224.761793,15.079090,-0.111180,0.801012,0.588234,7.739399
166.053130,-58.728576,0.514862,-0.249521,-0.820156,7.739774
27.071097,0.452201,-0.323221,0.839408,0.436947,7.740389
59.808398,25.215911,-0.989597,-0.117455,0.083074,7.740464
352.674978,10.361926,-0.405405,-0.431527,-0.805873,7.740492
277.532441,-16.191389,-0.423328,-0.777651,0.464815,7.740510
21.050299,37.528205,-0.580519,0.796286,-0.170076,7.740540
155.265199,27.729930,0.206361,0.830172,0.517909,7.740649
193.300805,-16.592247,-0.058772,0.631113,0.773461,7.740689
98.024991,34.588451,0.804320,0.593392,-0.030926,7.740704
293.786134,51.344384,0.022294,-0.471770,0.881440,7.740986
137.117743,41.144854,-0.422257,0.855576,-0.299482,7.741039
265.366564,37.861628,0.096569,0.982087,0.161802,7.741254
157.206168,-62.548950,0.952572,0.121182,0.279145,7.741268
41.561196,5.592400,-0.579201,-0.508503,-0.637143,7.741373
312.534621,61.961595,-0.034695,-0.643695,-0.764495,7.741397
91.090131,18.693836,-0.987773,0.015861,-0.155092,7.741674
347.408817,3.241551,0.258516,-0.960839,-0.099792,7.741877
285.359530,13.030823,-0.773478,0.448428,0.447933,7.741957
308.865285,-50.329776,0.548219,0.833863,-0.064249,7.741999
263.788761,68.812467,0.949314,-0.100067,-0.297976,7.742120
279.172116,6.042411,-0.882895,0.404519,-0.238455,7.742638
67.019995,35.020462,0.447873,0.774579,-0.446583,7.742757
65.471838,-81.779115,-0.872629,0.478543,-0.097550,7.743028
343.553996,-22.459773,0.388393,0.803215,0.451659,7.743357
261.290790,37.178352,-0.744636,-0.444940,-0.497539,7.743706
80.156123,-5.822771,0.040757,-0.894941,0.444319,7.743866
252.654970,-55.530631,0.126454,0.509582,0.851079,7.744114
320.446765,30.784828,0.807372,0.003483,-0.590032,7.744139
262.937280,-9.980779,-0.489562,0.694091,0.527794,7.744466
316.416533,52.617338,0.446224,-0.544560,0.710168,7.744908
275.719262,-50.881133,0.602393,-0.551024,-0.577490,7.744932
325.532496,9.991550,-0.311085,0.784189,-0.536912,7.745025
297.882937,22.280012,0.807864,-0.515954,-0.284863,7.745585
224.232797,4.150556,0.203072,0.492516,-0.846280,7.745662
119.609834,-24.810218,0.923611,0.215588,0.316961,7.745768
82.248529,13.148336,0.704606,0.448772,0.549667,7.745844
140.533978,5.578731,-0.509892,0.566217,-0.647618,7.746409
289.682815,-18.735716,0.787133,0.606233,0.113594,7.746521
271.538349,37.776235,0.207270,0.975245,0.077047,7.746748
323.346095,3.279358,0.962616,-0.233476,-0.137330,7.748077
146.759320,-30.973716,-0.564972,0.705461,0.427938,7.748393
186.216666,31.822966,-0.597251,-0.697539,0.395893,7.748547
203.771651,-37.555731,-0.898865,0.414276,0.142891,7.748685
102.858915,-44.457486,-0.610756,0.646270,-0.457506,7.748795
213.373819,-41.179466,-0.912791,0.237436,0.332319,7.748937
295.440491,43.748023,0.964377,0.126847,-0.232137,7.749384
103.228642,55.679795,-0.583105,0.277309,-0.763602,7.749532
230.774513,-11.454711,-0.058569,-0.439287,0.896436,7.749557
291.126967,3.747326,0.415341,-0.709447,-0.569365,7.749765
187.481123,24.338371,0.370057,-0.595052,-0.713422,7.750316
99.220645,37.275486,0.234775,-0.880854,-0.411069,7.750685
21.757736,-0.159120,-0.960592,0.228377,-0.158450,7.750831
30.621133,15.495372,-0.684664,0.697651,0.210993,7.751031
294.652248,-0.660945,0.624856,-0.482417,-0.613863,7.751159
172.466408,24.947397,-0.932610,0.310287,-0.184285,7.751334
286.632515,-38.126106,-0.667491,-0.618826,-0.414137,7.751401
286.203776,-24.815857,-0.902319,-0.297862,0.311607,7.752610
130.014731,-44.715114,-0.262792,-0.695288,-0.668966,7.752669
102.941101,2.712258,0.676661,-0.607333,0.416266,7.752906
7.988769,-6.316488,-0.134305,0.990380,-0.033296,7.752995
109.150312,-46.512515,0.567306,-0.590504,-0.573994,7.753046
305.969946,0.522563,-0.285169,-0.818275,0.499103,7.753085
83.659821,27.895721,0.368346,-0.853049,0.369632,7.753355
270.063564,0.170738,0.979130,-0.111516,0.169910,7.753518
56.370518,-22.114248,-0.976726,0.175868,0.122789,7.753538
109.715998,-46.480170,0.776991,-0.189933,-0.600175,7.753541
218.730256,9.886639,-0.339995,0.828149,-0.445615,7.753632
94.783491,33.795416,-0.622043,-0.369255,0.690444,7.753763
350.803951,-24.616473,0.429378,-0.756278,0.493638,7.753906
203.675004,-9.106793,0.820263,-0.478975,-0.312653,7.753926
70.234514,-3.517457,-0.405707,-0.837053,0.367076,7.754133
268.066399,38.684967,-0.283773,-0.473649,0.833745,7.754279
90.283948,62.316741,-0.592269,0.637598,-0.492632,7.754520
88.330106,40.727493,-0.927962,-0.355139,0.112970,7.754538
54.678115,2.903332,0.286945,0.928418,0.236012,7.754757
154.477870,-42.723328,-0.263171,-0.157691,0.951774,7.754864
321.429300,-18.587426,0.532488,0.805794,0.259138,7.755003
309.200808,-9.186635,-0.236718,-0.942505,-0.235899,7.755187
33.973848,-79.192530,0.662915,-0.437808,0.607345,7.755235
220.217244,-32.325061,0.585931,0.184953,-0.788972,7.755278
313.332456,62.151065,0.526258,-0.571753,-0.629406,7.755627
326.630735,6.535220,0.964050,-0.091765,0.249375,7.755735
227.178377,-29.365364,-0.255683,-0.384284,0.887103,7.755930
2.192476,-34.794341,0.566146,-0.790212,0.234614,7.756187
251.793284,-6.975974,0.687466,0.345647,-0.638685,7.756599
123.856012,-0.087451,-0.233791,-0.968356,-0.087339,7.756635
321.346267,51.132594,0.400264,0.508368,0.762463,7.756710
165.757815,-81.621512,-0.732689,0.677926,0.059861,7.756740
0.293368,68.498736,0.781157,0.235975,-0.578022,7.757156
280.350779,-27.957766,0.695957,0.647095,-0.311307,7.757180
135.519589,3.279977,0.899819,0.413880,-0.137943,7.757699
244.527609,13.173734,0.713991,-0.405603,0.570704,7.757823
110.957682,47.591196,0.480916,0.752187,-0.450483,7.757839
280.509794,-34.466615,0.612745,0.785049,-0.090780,7.757880
302.826095,41.155303,-0.314964,-0.897245,-0.309435,7.757961
273.332396,-22.833833,0.665397,0.009207,0.746432,7.758281
291.799140,-56.499000,-0.931547,0.360217,0.049647,7.758311
95.576055,44.412160,0.218302,0.882421,0.416746,7.758515
126.703179,-34.597236,-0.506275,-0.861457,0.039707,7.758536
229.833112,-28.974206,0.672437,0.364607,0.644120,7.759019
158.869981,31.778577,-0.203627,0.912516,0.354753,7.759131
229.868188,62.128732,-0.657430,-0.386901,-0.646602,7.759131
43.917724,14.706670,-0.538090,0.034795,0.842169,7.759238
261.595013,47.415780,0.637215,0.714948,-0.287763,7.759530
85.704427,15.209170,0.558555,0.677629,0.478366,7.759558
299.032415,44.826264,-0.555427,-0.364782,0.747285,7.759715
100.324383,13.621265,0.482831,-0.101188,0.869848,7.759830
202.698610,68.276054,-0.043993,0.666769,-0.743965,7.759994
317.186022,-6.986425,-0.757727,0.087399,-0.646692,7.760650
268.814656,15.279969,-0.188308,0.890099,0.415047,7.760662
330.721709,47.541049,0.600302,0.689550,-0.405164,7.760662
262.770742,-57.033599,0.383028,-0.797494,-0.466148,7.761121
133.470320,6.349424,0.047246,0.996688,0.066190,7.761138
66.753012,19.117085,-0.685918,-0.677964,0.264350,7.761158
64.016025,-14.930650,-0.268772,-0.660187,-0.701367,7.761299
332.539109,59.238046,-0.802067,0.407132,0.436958,7.761313
25.349136,6.045625,0.949248,0.208679,-0.235332,7.761356
275.573104,-47.176336,-0.630833,0.774146,0.052422,7.761375
168.075199,13.220791,-0.000006,-0.793401,0.608700,7.761546
334.076765,51.085787,0.328674,0.597575,0.731354,7.761620
271.995976,-0.787892,-0.173281,0.683725,-0.708868,7.761625
341.630803,-52.965589,0.628089,-0.650333,-0.427283,7.761793
259.796104,-52.859182,0.492304,-0.697360,-0.520890,7.761895
110.545371,2.961809,0.817751,0.547090,0.178817,7.761934
324.981368,-25.224702,-0.171873,-0.980830,-0.091831,7.762063
76.912551,-43.969842,0.056435,0.998329,0.012455,7.762263
355.492335,-15.463365,0.854987,0.458641,-0.242167,7.762297
2.803192,53.415585,0.943253,-0.331967,-0.008510,7.762494
158.276103,-14.752799,-0.211151,-0.537487,-0.816408,7.763146
44.046592,-71.810999,-0.900474,-0.057976,-0.431028,7.763231
232.120218,18.013882,0.628241,-0.234780,-0.741749,7.763236
105.537317,49.836650,0.263511,-0.870439,-0.415809,7.763456
64.923671,-43.479571,-0.436179,0.760001,0.481816,7.763769
325.247621,-31.923003,0.080990,-0.870408,-0.485624,7.763855
151.852772,-24.935283,0.482513,0.853637,0.196177,7.764124
344.449074,47.796230,-0.336548,0.706280,-0.622819,7.764440
185.269936,25.719862,-0.829602,0.069876,0.553966,7.764677
300.657803,-3.342492,-0.581803,0.788470,0.199550,7.764706
42.872140,5.841639,0.401887,-0.809857,-0.427338,7.764929
103.304542,-6.749207,-0.833546,0.321401,-0.449336,7.765064
136.690798,15.216058,-0.027776,0.880997,0.472306,7.765142
77.996590,-47.273891,0.846433,-0.511096,0.149440,7.765213
256.583889,-46.053001,-0.248127,0.410127,-0.877627,7.765241
313.239715,50.628690,0.566632,-0.743443,0.355274,7.765247
102.397310,9.623180,0.285551,-0.937876,-0.197103,7.765328
297.083355,-34.616379,0.201112,-0.977800,0.058826,7.765356
220.280690,12.109965,0.837154,0.323935,-0.440725,7.765459
202.495338,60.353308,-0.107938,-0.780693,-0.615522,7.765760
48.558911,35.372447,0.092845,0.679608,-0.727676,7.765794
237.361866,-71.678788,-0.143052,0.825337,-0.546219,7.765841
211.696054,69.640357,-0.305949,-0.809262,0.501489,7.765847
322.696863,2.479593,0.498184,-0.611524,0.614695,7.765903
311.125632,19.514253,-0.782521,-0.084810,0.616821,7.766037
276.739987,-35.332385,-0.686722,-0.197346,0.699620,7.766142
351.074120,30.751427,0.557287,-0.556017,-0.616665,7.766455
252.953435,59.310251,0.051260,-0.927245,0.370929,7.766571
26.810571,50.859513,-0.088529,0.823949,0.559706,7.766650
262.130107,57.110102,-0.162261,-0.830795,0.532401,7.766944
93.479238,36.983182,0.542417,-0.524432,-0.656319,7.767382
308.284320,-44.565535,0.766090,0.331365,-0.550730,7.768426
281.749576,-41.162475,-0.517542,0.795071,0.316247,7.768471
125.250236,47.419110,-0.876116,0.384407,-0.290950,7.768553
156.958210,-15.918392,-0.970741,0.118452,0.208880,7.768842
264.891689,58.803562,-0.342570,-0.531072,0.774989,7.768898
116.262032,41.194680,0.937752,0.021670,-0.346630,7.769371
280.795752,21.339018,0.292434,0.739038,0.606881,7.769383
84.702053,55.748060,-0.691184,0.084008,-0.717779,7.769551
257.880783,-9.927566,-0.844454,-0.233878,0.481870,7.769660
141.501686,-57.257648,-0.752620,-0.098408,-0.651060,7.769739
210.192723,-49.274914,-0.524695,0.158855,0.836338,7.769758
93.428456,49.457308,0.471633,-0.504771,-0.723027,7.769796
270.203351,41.479838,-0.802334,-0.021173,-0.596500,7.770216
29.243427,37.095443,-0.466003,-0.678672,-0.567667,7.770359
283.830097,20.832403,-0.186370,-0.354482,0.916302,7.770443
133.561574,19.575330,-0.032816,0.747266,0.663715,7.770710
92.685989,34.260381,-0.008611,0.956139,0.292785,7.770725
319.717347,-6.439262,0.739334,-0.655151,-0.155444,7.771173
108.138965,-2.950854,-0.239092,-0.952309,-0.189584,7.771824
128.947036,-34.057583,0.868813,0.123974,-0.479369,7.772048
221.772261,8.208702,0.099312,-0.332827,0.937744,7.772232
68.647576,15.504508,-0.874302,0.441328,0.202055,7.772512
247.427365,2.333946,0.501742,-0.475408,0.722663,7.772664
318.263307,55.401581,-0.234974,-0.337382,-0.911570,7.773109
302.607783,5.584364,0.404019,0.650318,-0.643316,7.773293
164.407214,15.760965,-0.501719,-0.863407,-0.052977,7.773484
17.350396,30.447176,0.040535,-0.564877,-0.824179,7.774055
47.250822,9.711633,0.951422,0.121419,-0.282938,7.774137
79.258728,84.211601,0.616199,0.539264,0.574015,7.774332
276.734728,-6.240726,0.961673,0.270893,0.042446,7.774352
41.363262,-46.558515,0.731700,0.421432,-0.535733,7.774527
90.745884,18.007659,-0.623282,0.234821,-0.745908,7.774554
213.215756,-81.541986,0.907214,-0.397051,0.138971,7.774758
350.075721,6.872533,-0.174805,-0.812717,0.555819,7.775659
234.540362,-34.283537,0.454524,-0.848647,-0.270567,7.775698
119.330240,-71.998414,-0.965625,0.048594,-0.255357,7.775765
32.643368,-3.411829,-0.324430,-0.907457,0.266959,7.775840
304.915716,-40.647885,0.965394,0.176898,-0.191627,7.775937
99.422993,34.777425,-0.435725,0.873246,-0.218138,7.775985
233.472199,-31.019204,0.502721,0.773284,0.386397,7.776032
98.433559,5.215961,-0.242536,-0.417178,-0.875865,7.776415
326.059091,-7.158301,0.503730,-0.396257,-0.767618,7.776448
33.799531,-12.052074,-0.632276,0.598531,0.491922,7.776579
35.128219,-6.379162,-0.837650,-0.537735,-0.095830,7.776624
281.880230,-24.319891,0.446884,-0.522356,0.726249,7.776956
290.548081,-55.663918,0.031179,0.632715,0.773757,7.777161
217.039850,37.556754,-0.954033,-0.263992,-0.141877,7.777399
321.426158,-24.757529,0.515402,0.774636,0.366470,7.777461
352.002792,21.362067,-0.800152,-0.116364,0.588402,7.777876
258.916003,-34.352226,-0.256779,-0.944727,-0.203854,7.778013
288.246261,-3.547368,-0.653015,0.646343,0.394732,7.778041
102.000277,0.322051,0.096101,0.943708,0.316513,7.778308
189.646072,-25.483617,0.383160,0.857348,-0.343721,7.778340
159.009836,-11.914437,-0.279586,0.744122,0.606725,7.778341
253.255350,34.899749,0.329324,-0.882568,-0.335589,7.778458
138.719772,22.711627,-0.663172,-0.353469,-0.659744,7.778659
103.134339,11.905003,-0.677585,0.404525,-0.614197,7.778882
278.058436,33.584430,0.015466,-0.562536,0.826628,7.779021
277.977382,28.888622,-0.043753,-0.816012,-0.576377,7.779112
205.211181,-17.792721,-0.262453,-0.415715,0.870804,7.779119
300.819270,-42.923570,0.350525,-0.342367,0.871732,7.779432
6.836064,-8.658744,-0.613299,-0.378450,-0.693282,7.779752
0.835291,-11.945643,0.545797,0.603170,0.581627,7.779980
244.161745,-64.164551,0.149823,-0.182155,-0.971788,7.780312
317.614755,46.249060,0.609800,0.197959,0.767435,7.780443
94.748784,23.001126,-0.466512,-0.255466,-0.846820,7.780623
148.846020,10.111784,0.286512,0.718101,-0.634226,7.780638
252.863536,54.033759,-0.028078,-0.809490,-0.586462,7.780779
83.311132,-47.199951,0.058722,-0.995378,0.075988,7.781260
192.426506,38.368071,-0.552503,-0.556892,0.620170,7.781394
348.508150,-71.210106,0.489727,-0.103683,-0.865689,7.781553
190.918491,-35.414089,0.493035,-0.431259,0.755600,7.781743
120.509129,-35.151375,-0.354654,-0.749074,0.559560,7.782011
223.071631,-3.518389,0.929688,0.017250,0.367943,7.782255
223.129207,-32.009813,-0.826372,-0.063033,-0.559586,7.782267
9.098686,69.689119,-0.795442,0.268989,0.543063,7.782384
282.687567,-40.405637,-0.905432,0.050550,-0.421472,7.782401
283.813338,30.779925,0.386250,0.705687,-0.593984,7.782786
282.362103,-49.715755,0.791450,-0.317250,0.522455,7.783296
211.889169,-1.077416,-0.079348,-0.466911,-0.880737,7.783842
28.007685,-46.641353,0.854515,-0.233414,-0.464028,7.783915
219.648524,-7.163130,0.615290,-0.165633,-0.770703,7.783973
282.011884,6.658289,0.692459,-0.621510,0.366369,7.784696
33.400291,-24.790062,-0.378513,0.862452,0.336012,7.784709
330.397763,-6.212935,-0.860409,-0.504747,0.070192,7.784762
319.177156,9.316321,-0.299004,0.948093,0.108245,7.784765
103.167198,-46.809318,0.832063,-0.460365,-0.309410,7.785125
263.875921,-37.848035,0.988774,-0.017663,-0.148373,7.785228
218.307215,-50.932868,-0.026288,-0.785002,-0.618935,7.785368
253.086665,-50.921276,-0.148481,0.778531,-0.609789,7.785423
79.217224,12.409221,-0.769598,-0.619052,-0.156503,7.785496
297.462695,31.219476,-0.539277,0.819195,-0.195189,7.785543
344.797567,6.150523,0.706320,-0.695424,-0.132274,7.785749
7.347989,40.841407,-0.484675,-0.874694,-0.000702,7.785902
75.080789,-19.636654,0.670636,-0.220334,-0.708308,7.786181
70.061362,51.107095,0.389543,0.540519,0.745718,7.786229
151.653112,-53.696401,-0.627739,-0.724254,0.285306,7.786541
141.887522,-31.504997,-0.866424,-0.491322,-0.088953,7.786684
288.421019,-31.720653,0.784335,-0.542955,-0.300032,7.786711
56.737855,-43.806908,0.967090,0.185175,0.174492,7.787522
172.914112,30.972644,-0.896129,-0.113984,-0.428907,7.787707
266.907389,-38.360059,-0.782954,0.100758,-0.613865,7.787826
254.927988,58.597638,0.412534,0.203867,0.887837,7.787920
204.891302,-15.616195,0.769406,0.632152,-0.091639,7.788296
162.619844,-8.462440,-0.420963,0.386678,-0.820530,7.788346
282.425710,-5.943429,0.895674,-0.294462,0.333257,7.788424
25.965947,-8.657701,-0.484166,-0.532823,-0.694034,7.788682
4.321228,-43.852799,-0.378069,-0.916727,0.129136,7.788725
150.569845,60.168733,-0.865005,0.199438,-0.460424,7.788733
333.583506,18.020359,0.566963,0.367164,-0.737389,7.789479
126.708561,-12.255939,0.478031,0.823513,0.305470,7.789634
130.465077,-59.855475,-0.087655,0.982481,0.164464,7.790000
50.775100,16.574879,-0.564944,-0.315723,-0.762337,7.790232
63.502950,-0.499806,0.687343,0.545779,-0.479255,7.790724
84.721387,-37.758692,-0.993076,0.101260,-0.059545,7.790951
86.473553,21.731259,-0.076995,0.963346,0.256974,7.791095
87.361210,12.915147,0.773843,-0.533268,0.341748,7.791568
111.669439,-34.938201,-0.132219,0.918948,0.371553,7.791586
224.063709,-6.382685,-0.528699,-0.842977,-0.099335,7.791643
179.650571,40.179945,0.660500,0.432540,0.613717,7.791834
134.882441,-37.037074,-0.772058,0.161368,0.614725,7.792109
333.096225,25.483497,0.935529,0.081977,0.343607,7.792174
214.856886,-51.210340,0.196597,0.551887,-0.810414,7.792335
147.577587,5.221580,-0.486016,0.037628,-0.873139,7.792401
59.865090,3.783884,0.788519,0.139278,-0.599032,7.792404
127.041048,6.989249,0.146287,0.746728,0.648843,7.792769
309.742473,75.881377,-0.257965,0.847127,0.464574,7.793090
95.680056,-50.101429,0.136224,0.977123,0.163319,7.793176
46.673468,57.470994,-0.543730,0.262934,0.797009,7.793484
34.116559,12.378823,-0.888484,0.419324,-0.186450,7.793528
285.596369,-30.937630,-0.851074,0.252640,0.460267,7.793577
211.086789,-41.764205,0.497676,0.340537,0.797718,7.793643
250.922247,15.528826,-0.904331,0.387863,0.178180,7.793678
231.092124,-47.866051,-0.135617,0.724425,0.675882,7.793774
161.043229,-59.719740,0.680459,0.732193,0.029475,7.793801
208.679565,-59.645075,-0.233913,-0.971208,-0.045170,7.793962
40.834638,-49.406553,-0.653237,0.003963,0.757143,7.793983
107.795150,38.194786,0.489253,0.731035,0.475625,7.794081
328.185049,24.847927,0.106675,0.953767,-0.280979,7.794192
339.735414,-3.025917,-0.897258,-0.426153,-0.115418,7.794275
99.677551,-13.250052,0.509662,-0.584175,-0.631651,7.794286
306.165431,50.149595,-0.138463,-0.983595,-0.115629,7.794363
78.583864,16.678841,0.564027,0.024860,-0.825382,7.794538
193.859609,-74.699422,0.464350,-0.608722,0.643301,7.794739
87.260057,12.497748,0.760118,-0.646157,-0.068569,7.794755
15.962839,-9.129325,0.925765,0.241201,-0.291173,7.794901
324.180258,11.869450,-0.634520,-0.430582,-0.641859,7.794948
91.744405,-9.738117,0.764052,0.566757,0.308237,7.795168
149.141499,-21.254894,0.062282,0.738367,-0.671517,7.795524
86.544058,22.772549,-0.106273,0.701928,-0.704275,7.795644
323.458604,25.891044,-0.720300,0.090831,0.687690,7.795691
45.474447,-19.347792,0.069014,0.875712,-0.477877,7.795875
130.770511,-47.642404,-0.333760,0.801870,0.495590,7.796434
263.495433,-17.836343,0.487707,-0.205251,0.848536,7.796496
22.710781,23.176531,0.282727,0.247787,-0.926643,7.797730
109.744911,-52.539917,0.632670,-0.135399,-0.762493,7.797775
106.879140,-31.806831,0.922613,0.060045,-0.381025,7.797839
21.724924,37.296713,-0.887709,0.242076,-0.391626,7.797847
106.773482,9.879215,-0.897765,0.036531,-0.438957,7.797864
136.439512,55.528997,-0.114157,-0.511052,-0.851936,7.797904
207.099465,-30.749392,0.762373,-0.191137,0.618266,7.797907
259.675859,-46.449390,0.370641,-0.687471,-0.624507,7.798019
105.536274,-12.504513,0.288197,-0.955574,0.061818,7.798146
111.102507,-28.180637,0.409634,0.907439,-0.093560,7.798670
262.052526,-70.066893,-0.155008,-0.559083,-0.814493,7.799170
89.852181,17.814383,-0.158992,0.484981,-0.859950,7.799452
126.222499,5.350600,0.505142,0.315850,-0.803163,7.799512
20.319454,28.807056,-0.086769,-0.857047,-0.507880,7.799949
60.337750,76.157022,-0.578789,-0.437710,0.688050,7.799949
195.043186,-32.042693,0.781774,0.211691,-0.586529,7.800490
268.167055,38.243359,-0.363715,-0.774352,0.517774,7.800745
358.580949,31.899634,0.801187,0.376583,0.465065,7.800830
160.581493,-27.463533,0.644691,0.242860,-0.724839,7.800943
315.758704,-21.969003,0.028632,-0.999345,-0.022144,7.800981
107.307499,-56.360107,0.865140,0.465184,0.187446,7.800997
111.005807,1.986987,0.201135,0.350694,0.914636,7.801010
120.813112,-27.271063,-0.074055,-0.532421,-0.843234,7.801479
340.838094,-6.402069,0.024532,0.992639,-0.118603,7.801632
